doc_id,file_name
5XYG-2341-DYNS-32XN-00000-00,crime_query_results_1350.json
5WP2-RK91-DYNS-3185-00000-00,crime_query_results_1350.json
60RY-B391-JC6P-C2PY-00000-00,crime_query_results_970.json
5W7X-CDY1-DYNS-306P-00000-00,crime_query_results_970.json
5Y7R-8BW1-DYNS-304X-00000-00,crime_query_results_1110.json
6115-0851-DYNS-32CW-00000-00,crime_query_results_730.json
5W8S-8NN1-JC6P-C2KW-00000-00,crime_query_results_730.json
6297-DTS1-DY8S-7113-00000-00,crime_query_results_710.json
65F5-1XN1-DY8S-B36R-00000-00,crime_query_results_950.json
60B2-KNW1-DYNS-309D-00000-00,crime_query_results_550.json
6678-C2Y1-DY8S-B232-00000-00,crime_query_results_550.json
5RS5-RXR1-JCP2-50KW-00000-00,crime_query_results_590.json
5S4M-5B61-JCP2-5197-00000-00,crime_query_results_1630.json
6422-CGN1-JCP2-500N-00000-00,crime_query_results_390.json
616Y-6DK1-F053-W17P-00000-00,crime_query_results_1340.json
650X-J2D1-F053-W00H-00000-00,crime_query_results_340.json
6417-BD81-DY37-F4PX-00000-00,crime_query_results_590.json
5SF7-9TF1-DY2D-J009-00000-00,crime_query_results_590.json
62S8-49J1-DY37-F4GR-00000-00,crime_query_results_590.json
5TWP-M2Y1-DY37-F50J-00000-00,crime_query_results_590.json
632K-15H1-JBM5-R082-00000-00,crime_query_results_590.json
5Y27-B7S1-DY37-F3J3-00000-00,crime_query_results_590.json
5TYD-CP71-DY37-F4WW-00000-00,crime_query_results_590.json
5W36-P6T1-DY37-F1VG-00000-00,crime_query_results_590.json
637P-8TY1-JBM5-R33H-00000-00,crime_query_results_590.json
6527-CCB1-JBM5-R2JN-00000-00,crime_query_results_590.json
637P-8TY1-JBM5-R34K-00000-00,crime_query_results_590.json
63MS-SDF1-JBM5-R0R1-00000-00,crime_query_results_590.json
5SVP-F8C1-JBM5-R07J-00000-00,crime_query_results_590.json
603D-BSS1-DY37-F0S0-00000-00,crime_query_results_590.json
5YSH-2DC1-DY37-F501-00000-00,crime_query_results_590.json
66Y3-TS01-JBM5-R0XD-00000-00,crime_query_results_50.json
677V-M821-DY37-F26J-00000-00,crime_query_results_50.json
65YC-F991-JBM5-R3G9-00000-00,crime_query_results_50.json
670T-K6W1-DY37-F1YM-00000-00,crime_query_results_50.json
65JR-DCT1-DY37-F3Y3-00000-00,crime_query_results_50.json
66RJ-XTN1-DY37-F2XV-00000-00,crime_query_results_50.json
65PJ-W9W1-DY37-F2P4-00000-00,crime_query_results_50.json
65BS-7CN1-JBM5-R00R-00000-00,crime_query_results_50.json
667X-SM71-DY37-F0J9-00000-00,crime_query_results_50.json
671W-F5M1-DY37-F3SP-00000-00,crime_query_results_50.json
6678-C481-DY37-F170-00000-00,crime_query_results_50.json
670T-K6W1-DY37-F209-00000-00,crime_query_results_50.json
67CG-N091-DY37-F4X2-00000-00,crime_query_results_50.json
6741-NMD1-JBM5-R0DF-00000-00,crime_query_results_50.json
673K-6MX1-DY37-F451-00000-00,crime_query_results_50.json
662T-0621-DY37-F4C3-00000-00,crime_query_results_50.json
63C3-TW01-DY37-F4K4-00000-00,crime_query_results_1430.json
5RB3-5WG1-DY2D-J3RN-00000-00,crime_query_results_1430.json
5TCW-5FM1-DY37-F0T7-00000-00,crime_query_results_1430.json
5S30-6V11-DY2D-J3PF-00000-00,crime_query_results_1430.json
600M-RG91-JBM5-R1BC-00000-00,crime_query_results_1430.json
600M-RG91-JBM5-R1BB-00000-00,crime_query_results_1430.json
5TVV-RBV1-JBM5-R0HR-00000-00,crime_query_results_1430.json
617F-MHJ1-JBM5-R3BB-00000-00,crime_query_results_1430.json
5RH6-PYV1-JBKB-V505-00000-00,crime_query_results_1430.json
5TR1-81D1-JBM5-R1HF-00000-00,crime_query_results_1430.json
5TRN-5M81-DY37-F4WC-00000-00,crime_query_results_1430.json
5TP0-7621-JBM5-R1TS-00000-00,crime_query_results_1430.json
5T1C-8NN1-JBM5-R4X4-00000-00,crime_query_results_1430.json
5SV8-0BJ1-DY37-F0BG-00000-00,crime_query_results_1430.json
5W8Y-X9K1-JBM5-R2J0-00000-00,crime_query_results_1430.json
5TK5-M4M1-JBM5-R0XY-00000-00,crime_query_results_1430.json
657S-MRW1-JBM5-R4F3-00000-00,crime_query_results_1430.json
6066-0591-DY37-F4FM-00000-00,crime_query_results_1430.json
5TC7-7X41-DY37-F2YY-00000-00,crime_query_results_1430.json
5W05-SYC1-DY37-F3FK-00000-00,crime_query_results_1430.json
5TKT-HNB1-DY37-F3FT-00000-00,crime_query_results_1060.json
5W9T-SVM1-JBM5-R1BF-00000-00,crime_query_results_1060.json
5V6G-WWD1-JBM5-R1BD-00000-00,crime_query_results_1060.json
66GR-BFX1-DY37-F368-00000-00,crime_query_results_1060.json
5V43-RK71-JBM5-R3BF-00000-00,crime_query_results_1060.json
5S5R-T2D1-JBKB-V3DW-00000-00,crime_query_results_1060.json
5XB4-KKB1-JBM5-R01K-00000-00,crime_query_results_1060.json
61YG-7671-DY37-F339-00000-00,crime_query_results_1060.json
5WBF-PGC1-JBM5-R101-00000-00,crime_query_results_1060.json
61XD-CCK1-JBM5-R561-00000-00,crime_query_results_1060.json
5YWF-5RF1-DY37-F016-00000-00,crime_query_results_1060.json
5V0P-6PB1-JBM5-R36X-00000-00,crime_query_results_1060.json
5SSS-61B1-DY37-F0VP-00000-00,crime_query_results_1060.json
5WF8-07W1-DY37-F334-00000-00,crime_query_results_1060.json
62H2-KCH1-JBM5-R4DR-00000-00,crime_query_results_1060.json
5V0Y-0R91-DY37-F32R-00000-00,crime_query_results_1060.json
6336-X4Y1-JBM5-R12R-00000-00,crime_query_results_1060.json
5X2P-41V1-DY37-F06P-00000-00,crime_query_results_1060.json
6336-X4Y1-JBM5-R118-00000-00,crime_query_results_1060.json
5X57-SSD1-JBM5-R0JW-00000-00,crime_query_results_990.json
5YSP-C971-DY37-F0G9-00000-00,crime_query_results_990.json
5X6H-K971-JBM5-R3GS-00000-00,crime_query_results_990.json
5VNW-DJM1-JBM5-R18T-00000-00,crime_query_results_990.json
60G3-R1Y1-JBM5-R0MF-00000-00,crime_query_results_990.json
5W4G-HD11-DY37-F35X-00000-00,crime_query_results_990.json
5W8B-N021-JBM5-R4FR-00000-00,crime_query_results_990.json
5YTJ-7Y61-JBM5-R395-00000-00,crime_query_results_990.json
5XV8-51H1-JBM5-R3K3-00000-00,crime_query_results_990.json
65H7-MFM1-DY37-F0BV-00000-00,crime_query_results_990.json
5TD8-91F1-JBM5-R150-00000-00,crime_query_results_990.json
6036-CMK1-JBM5-R03J-00000-00,crime_query_results_990.json
62MM-MS11-DY37-F08S-00000-00,crime_query_results_990.json
5Y3H-59J1-JBM5-R1R5-00000-00,crime_query_results_990.json
5Y7R-S3S1-DY37-F1DX-00000-00,crime_query_results_990.json
63RS-C371-JBM5-R05T-00000-00,crime_query_results_990.json
6054-Y8G1-JBM5-R17V-00000-00,crime_query_results_990.json
6405-GDD1-JBM5-R0TV-00000-00,crime_query_results_990.json
672H-W3X1-DY37-F304-00000-00,crime_query_results_990.json
6405-GDD1-JBM5-R0TC-00000-00,crime_query_results_990.json
5VJR-GPJ1-JBM5-R4C6-00000-00,crime_query_results_990.json
5RPH-V5W1-JBKB-V1X0-00000-00,crime_query_results_990.json
6482-JXD1-JBM5-R2NV-00000-00,crime_query_results_640.json
5W5S-BDS1-JBM5-R229-00000-00,crime_query_results_640.json
647D-P8C1-DY37-F114-00000-00,crime_query_results_640.json
610J-XH81-JBM5-R3Y7-00000-00,crime_query_results_640.json
5W5Y-GPS1-JBM5-R3HF-00000-00,crime_query_results_640.json
64S4-N051-JBM5-R06T-00000-00,crime_query_results_640.json
660N-T091-DY37-F3MB-00000-00,crime_query_results_640.json
5W5Y-GPS1-JBM5-R3HD-00000-00,crime_query_results_640.json
624T-GSH1-JBM5-R0MC-00000-00,crime_query_results_640.json
63JN-2J51-JBM5-R4B1-00000-00,crime_query_results_640.json
6546-3RR1-JBM5-R1BY-00000-00,crime_query_results_640.json
5TYM-BSJ1-JBM5-R0KT-00000-00,crime_query_results_640.json
65NR-1481-DY37-F09D-00000-00,crime_query_results_640.json
5TVM-S551-DY37-F4CT-00000-00,crime_query_results_640.json
60F1-W2J1-JBM5-R04M-00000-00,crime_query_results_640.json
6546-3RR1-JBM5-R1DJ-00000-00,crime_query_results_640.json
602S-F7K1-DY37-F406-00000-00,crime_query_results_640.json
66W6-33F1-JBM5-R544-00000-00,crime_query_results_640.json
5TVM-S551-DY37-F4CV-00000-00,crime_query_results_640.json
63G3-DGX1-DY37-F091-00000-00,crime_query_results_640.json
63G3-DGX1-DY37-F09V-00000-00,crime_query_results_640.json
60X2-36J1-JBM5-R4CP-00000-00,crime_query_results_640.json
60X2-36J1-JBM5-R4D5-00000-00,crime_query_results_640.json
5RHM-S9G1-DY2D-J50T-00000-00,crime_query_results_640.json
5YN8-VBC1-JBM5-R0JV-00000-00,crime_query_results_640.json
658V-G4V1-DY37-F4MS-00000-00,crime_query_results_210.json
66WM-1DC1-DY37-F34C-00000-00,crime_query_results_210.json
650Y-JB31-DY37-F11X-00000-00,crime_query_results_210.json
66JW-29G1-JBM5-R0HS-00000-00,crime_query_results_210.json
650Y-JB31-DY37-F12W-00000-00,crime_query_results_210.json
6782-KHP1-DY37-F4RV-00000-00,crime_query_results_210.json
66JW-29G1-JBM5-R0HC-00000-00,crime_query_results_210.json
650H-KWV1-JBM5-R06M-00000-00,crime_query_results_210.json
60YR-VPN1-DY37-F2KM-00000-00,crime_query_results_210.json
62BK-6GB1-DY37-F4CS-00000-00,crime_query_results_210.json
64Y2-0821-DY37-F1KC-00000-00,crime_query_results_210.json
65PJ-W9W1-DY37-F2P8-00000-00,crime_query_results_210.json
66RB-F4Y1-DY37-F1NR-00000-00,crime_query_results_210.json
6546-3RR1-JBM5-R1B0-00000-00,crime_query_results_210.json
64SS-JH71-DY37-F153-00000-00,crime_query_results_210.json
65F3-WPC1-DY37-F4HH-00000-00,crime_query_results_210.json
632S-YKC1-DY37-F052-00000-00,crime_query_results_210.json
5WT7-4KM1-DY37-F4Y0-00000-00,crime_query_results_210.json
631R-3R31-JBM5-R0MM-00000-00,crime_query_results_210.json
5WPP-99K1-DY37-F2ND-00000-00,crime_query_results_400.json
654K-2C41-DY37-F4PB-00000-00,crime_query_results_400.json
6233-X691-DY37-F4JW-00000-00,crime_query_results_400.json
6636-XN51-DY37-F3MV-00000-00,crime_query_results_400.json
65CV-2NV1-DY37-F2RY-00000-00,crime_query_results_400.json
654C-3DN1-DY37-F3FM-00000-00,crime_query_results_400.json
62PC-6PC1-DY37-F4G8-00000-00,crime_query_results_400.json
65CV-2NV1-DY37-F2RH-00000-00,crime_query_results_400.json
60R3-Y481-JBM5-R17B-00000-00,crime_query_results_400.json
62FS-3VY1-JBM5-R2P3-00000-00,crime_query_results_400.json
5YF3-NY11-DY37-F17G-00000-00,crime_query_results_400.json
646S-RS11-JBM5-R1D4-00000-00,crime_query_results_400.json
63FN-G251-DY37-F33R-00000-00,crime_query_results_400.json
62TH-YGB1-JBM5-R285-00000-00,crime_query_results_400.json
5TVM-S551-DY37-F4D4-00000-00,crime_query_results_400.json
64J5-FTS1-JBM5-R1WH-00000-00,crime_query_results_400.json
651K-FT51-DY37-F428-00000-00,crime_query_results_400.json
5YB3-FPC1-JBM5-R0FF-00000-00,crime_query_results_400.json
64TV-F841-DY37-F500-00000-00,crime_query_results_400.json
646S-RS11-JBM5-R1F5-00000-00,crime_query_results_400.json
62MF-G121-JBM5-R02G-00000-00,crime_query_results_400.json
64NT-0261-DY37-F0SC-00000-00,crime_query_results_400.json
64TV-F841-DY37-F4Y7-00000-00,crime_query_results_400.json
62MF-G121-JBM5-R029-00000-00,crime_query_results_400.json
66JN-3431-JBM5-R3TP-00000-00,crime_query_results_800.json
5RPY-KX51-DY2D-J4G1-00000-00,crime_query_results_800.json
5WVX-X3H1-DY37-F0JM-00000-00,crime_query_results_800.json
5Y8V-DVT1-JBM5-R0NM-00000-00,crime_query_results_800.json
63BF-X661-DY37-F0RG-00000-00,crime_query_results_800.json
5X92-RMR1-DY37-F0N8-00000-00,crime_query_results_800.json
5RYS-S3D1-JBKB-V022-00000-00,crime_query_results_800.json
5V9F-14P1-DY37-F096-00000-00,crime_query_results_800.json
5SNB-N311-JBM5-R31H-00000-00,crime_query_results_800.json
5WWS-TFY1-DY37-F1H0-00000-00,crime_query_results_800.json
5Y6F-Y0G1-DY37-F0P2-00000-00,crime_query_results_800.json
5VMK-KHW1-DY37-F2RY-00000-00,crime_query_results_800.json
62KM-7K11-DY37-F361-00000-00,crime_query_results_800.json
61X0-DWK1-DY37-F01W-00000-00,crime_query_results_800.json
64V8-BY21-JBM5-R20V-00000-00,crime_query_results_800.json
5WBX-7H71-DY37-F0KS-00000-00,crime_query_results_800.json
65J9-FHW1-DY37-F18Y-00000-00,crime_query_results_800.json
6666-H4F1-DY37-F3WS-00000-00,crime_query_results_380.json
5Y9F-HGC1-DY37-F2S2-00000-00,crime_query_results_380.json
64VG-B331-JBM5-R3F3-00000-00,crime_query_results_380.json
66G8-9PR1-DY37-F18V-00000-00,crime_query_results_380.json
63XF-RJV1-JBM5-R4BM-00000-00,crime_query_results_380.json
61W9-6S11-DY37-F0N0-00000-00,crime_query_results_380.json
6717-HK41-DY37-F035-00000-00,crime_query_results_380.json
6204-8R71-JBM5-R2BY-00000-00,crime_query_results_380.json
62BC-7821-JBM5-R13P-00000-00,crime_query_results_380.json
66DM-5271-JBM5-R17Y-00000-00,crime_query_results_380.json
62B3-95M1-DY37-F151-00000-00,crime_query_results_380.json
607P-KD41-JBM5-R4SB-00000-00,crime_query_results_380.json
67BM-7ND1-DY37-F1W4-00000-00,crime_query_results_380.json
5WT7-4KM1-DY37-F4XN-00000-00,crime_query_results_380.json
6568-VMD1-DY37-F359-00000-00,crime_query_results_380.json
625G-2R91-JBM5-R4NJ-00000-00,crime_query_results_380.json
66FW-FW11-DY37-F00R-00000-00,crime_query_results_380.json
5S4G-1PC1-DY2D-J2XH-00000-00,crime_query_results_380.json
632C-18G1-DY37-F05S-00000-00,crime_query_results_380.json
67BM-7ND1-DY37-F1VS-00000-00,crime_query_results_380.json
62S8-49J1-DY37-F4HJ-00000-00,crime_query_results_380.json
657S-MRW1-JBM5-R4DR-00000-00,crime_query_results_380.json
661H-53S1-DY37-F2K7-00000-00,crime_query_results_380.json
62SX-1VD1-JBM5-R0FH-00000-00,crime_query_results_380.json
66RJ-XTN1-DY37-F2Y1-00000-00,crime_query_results_380.json
62NH-9WV1-DY37-F00V-00000-00,crime_query_results_380.json
5XMX-2H11-JBM5-R339-00000-00,crime_query_results_380.json
63K3-14H1-JBM5-R0WF-00000-00,crime_query_results_1670.json
63K3-14H1-JBM5-R0T6-00000-00,crime_query_results_1670.json
635J-M3H1-JBM5-R38K-00000-00,crime_query_results_1670.json
62KM-7K11-DY37-F368-00000-00,crime_query_results_1670.json
63G3-DGX1-DY37-F09F-00000-00,crime_query_results_1670.json
63G3-DGX1-DY37-F085-00000-00,crime_query_results_1670.json
5RKJ-94H1-JBKB-V2MF-00000-00,crime_query_results_1670.json
622N-T051-DY37-F0SM-00000-00,crime_query_results_1670.json
62R6-8CD1-JBM5-R4J9-00000-00,crime_query_results_1670.json
61PW-SX11-JBM5-R46N-00000-00,crime_query_results_1670.json
63V4-22J1-JBM5-R3JY-00000-00,crime_query_results_1670.json
61VY-7BN1-JBM5-R4D7-00000-00,crime_query_results_1670.json
61VR-8551-JBM5-R2J1-00000-00,crime_query_results_1670.json
627C-0CT1-JBM5-R0RB-00000-00,crime_query_results_1670.json
639V-0P61-JBM5-R3MK-00000-00,crime_query_results_1220.json
5SPV-F9W1-DY37-F1F4-00000-00,crime_query_results_1220.json
5ST6-MRR1-JBM5-R3SV-00000-00,crime_query_results_1220.json
5VYS-BD71-JBM5-R3RS-00000-00,crime_query_results_1220.json
5XYD-5VH1-DY37-F4G9-00000-00,crime_query_results_1220.json
5XWY-XG81-JBM5-R3NF-00000-00,crime_query_results_1220.json
5Y08-9511-DY37-F2XW-00000-00,crime_query_results_1220.json
62R0-96R1-DY37-F0HX-00000-00,crime_query_results_1220.json
5RPB-D4H1-JBKB-V0N8-00000-00,crime_query_results_1220.json
5VRK-67J1-DY37-F2KT-00000-00,crime_query_results_1220.json
5Y08-9511-DY37-F2S2-00000-00,crime_query_results_1220.json
5XWY-XG81-JBM5-R3NG-00000-00,crime_query_results_1220.json
5XWY-XG81-JBM5-R3NC-00000-00,crime_query_results_1220.json
5XFB-TSY1-DY37-F1WW-00000-00,crime_query_results_1220.json
5VRC-6X41-JBM5-R08B-00000-00,crime_query_results_1220.json
64JC-FM41-DY37-F4GP-00000-00,crime_query_results_1220.json
5V96-J3D1-DY37-F2J0-00000-00,crime_query_results_1220.json
5VG4-CKN1-JBM5-R4M0-00000-00,crime_query_results_1220.json
63GY-94D1-JBM5-R2DX-00000-00,crime_query_results_820.json
5XMP-X7S1-DY37-F3SY-00000-00,crime_query_results_820.json
66GR-BFX1-DY37-F35T-00000-00,crime_query_results_820.json
62VC-V3J1-DY37-F4JB-00000-00,crime_query_results_820.json
5TRP-JYG1-JBM5-R1YG-00000-00,crime_query_results_820.json
5YB3-FPC1-JBM5-R0FW-00000-00,crime_query_results_820.json
656H-M0C1-DY37-F238-00000-00,crime_query_results_820.json
61YP-VTC1-DY37-F473-00000-00,crime_query_results_820.json
5XHG-HRX1-DY37-F2C8-00000-00,crime_query_results_820.json
5TP5-C9S1-JBM5-R1BM-00000-00,crime_query_results_820.json
65WF-PMN1-DY37-F168-00000-00,crime_query_results_820.json
5RSN-RD01-DY2D-J2J4-00000-00,crime_query_results_820.json
5XPK-B7D1-JBM5-R16B-00000-00,crime_query_results_820.json
65GC-PW61-JBM5-R0FS-00000-00,crime_query_results_820.json
5Y25-FNY1-JBM5-R2XK-00000-00,crime_query_results_820.json
6453-0GX1-DY37-F0N0-00000-00,crime_query_results_820.json
5RPB-D4H1-JBKB-V0NM-00000-00,crime_query_results_820.json
5YCD-33D1-DY37-F02D-00000-00,crime_query_results_820.json
5VPY-9881-DY37-F20M-00000-00,crime_query_results_820.json
61PN-5CM1-DY37-F2GR-00000-00,crime_query_results_820.json
5XWJ-0441-JBM5-R1YW-00000-00,crime_query_results_820.json
5XP5-X8X1-DY37-F0MD-00000-00,crime_query_results_820.json
62H2-KCH1-JBM5-R4DV-00000-00,crime_query_results_820.json
60P8-W961-JBM5-R3WD-00000-00,crime_query_results_820.json
6348-S061-JBM5-R2K5-00000-00,crime_query_results_1650.json
6488-JBD1-DY37-F3BP-00000-00,crime_query_results_1650.json
5S24-K2M1-JBKB-V167-00000-00,crime_query_results_1650.json
630N-7RT1-DY37-F2X2-00000-00,crime_query_results_1650.json
630N-7RT1-DY37-F2WF-00000-00,crime_query_results_1650.json
64PM-VNM1-JBM5-R2KJ-00000-00,crime_query_results_1650.json
62B5-84M1-JBM5-R51P-00000-00,crime_query_results_1650.json
64PV-VKB1-JBM5-R3WN-00000-00,crime_query_results_1650.json
64FC-W2V1-JBM5-R0YG-00000-00,crime_query_results_1200.json
5TB4-M411-JBM5-R156-00000-00,crime_query_results_1200.json
64FC-W2V1-JBM5-R0Y5-00000-00,crime_query_results_1200.json
63PX-G7V1-JBM5-R14Y-00000-00,crime_query_results_1200.json
5TB4-M411-JBM5-R155-00000-00,crime_query_results_1200.json
5WM4-N431-JBM5-R137-00000-00,crime_query_results_1200.json
65W7-RJ11-DY37-F0JF-00000-00,crime_query_results_1200.json
5TD2-9NS1-JBM5-R0YT-00000-00,crime_query_results_1200.json
61WH-5T51-DY37-F2JC-00000-00,crime_query_results_1200.json
61XK-1W21-JBM5-R0HW-00000-00,crime_query_results_1200.json
62YK-DFW1-DY37-F3B7-00000-00,crime_query_results_1200.json
5WF7-B7H1-DY37-F2KP-00000-00,crime_query_results_1200.json
60WT-93D1-JBM5-R2J8-00000-00,crime_query_results_1200.json
5Y5V-V9P1-DY37-F354-00000-00,crime_query_results_1200.json
61PT-V7C1-DY37-F33C-00000-00,crime_query_results_1200.json
5T0Y-B9F1-JBM5-R31N-00000-00,crime_query_results_1200.json
5T15-V1F1-JBM5-R46T-00000-00,crime_query_results_1200.json
64YX-P9C1-DY37-F3W2-00000-00,crime_query_results_1200.json
5VH6-7381-JBM5-R33K-00000-00,crime_query_results_1200.json
5X9B-KF71-DY37-F0SS-00000-00,crime_query_results_1200.json
5WBD-WKP1-JBM5-R2P3-00000-00,crime_query_results_1200.json
67DR-YGM1-JBM5-R3BY-00000-00,crime_query_results_0.json
656P-S751-DY37-F2YF-00000-00,crime_query_results_1580.json
64V2-CR51-JBM5-R18W-00000-00,crime_query_results_1580.json
5SVP-F8C1-JBM5-R07Y-00000-00,crime_query_results_1580.json
66H5-SNM1-DY37-F0R4-00000-00,crime_query_results_1580.json
5VW1-HWW1-JBM5-R37C-00000-00,crime_query_results_1580.json
64S4-N051-JBM5-R07D-00000-00,crime_query_results_1580.json
66JF-3XY1-DY37-F53H-00000-00,crime_query_results_1580.json
64PD-WJ21-DY37-F4KC-00000-00,crime_query_results_1580.json
64R2-T2V1-JBM5-R53H-00000-00,crime_query_results_1580.json
661H-53S1-DY37-F2JY-00000-00,crime_query_results_1580.json
63WC-W261-JBM5-R0JY-00000-00,crime_query_results_420.json
62R0-96R1-DY37-F0K5-00000-00,crime_query_results_420.json
642H-B1V1-DY37-F2SD-00000-00,crime_query_results_420.json
60GG-VF71-JBM5-R0TD-00000-00,crime_query_results_420.json
6503-V771-JBM5-R4K8-00000-00,crime_query_results_420.json
5X57-SSD1-JBM5-R0K2-00000-00,crime_query_results_420.json
5VC0-8WJ1-JBM5-R4T8-00000-00,crime_query_results_420.json
60FF-TD81-DY37-F3G2-00000-00,crime_query_results_420.json
66TP-8SW1-JBM5-R0SK-00000-00,crime_query_results_420.json
60FF-27N1-DY37-F2RP-00000-00,crime_query_results_420.json
65G5-RMP1-JBM5-R06D-00000-00,crime_query_results_420.json
5X23-NPG1-JBM5-R1YN-00000-00,crime_query_results_420.json
5XWB-0XJ1-JBM5-R18H-00000-00,crime_query_results_420.json
5WTV-J9Y1-JBM5-R4R3-00000-00,crime_query_results_420.json
63S0-BRX1-JBM5-R10T-00000-00,crime_query_results_420.json
61PC-WNT1-DY37-F55K-00000-00,crime_query_results_420.json
62RV-5Y51-JBM5-R2GS-00000-00,crime_query_results_420.json
663D-WTC1-DY37-F09T-00000-00,crime_query_results_420.json
65H1-MCP1-DY37-F1HV-00000-00,crime_query_results_420.json
63PP-H211-DY37-F1FR-00000-00,crime_query_results_420.json
62H8-JMM1-JBM5-R0DF-00000-00,crime_query_results_420.json
64J5-FTS1-JBM5-R1WR-00000-00,crime_query_results_420.json
5YC0-4RB1-DY37-F1YF-00000-00,crime_query_results_420.json
64VX-8CM1-JBM5-R553-00000-00,crime_query_results_420.json
5WXV-4Y81-DY37-F0C3-00000-00,crime_query_results_420.json
609T-GC91-DY37-F21G-00000-00,crime_query_results_420.json
62WW-MJS1-JBM5-R2J6-00000-00,crime_query_results_420.json
6619-5XP1-JBM5-R0JD-00000-00,crime_query_results_420.json
64TM-F851-DY37-F482-00000-00,crime_query_results_420.json
5VD6-MJS1-DY37-F07B-00000-00,crime_query_results_1390.json
5X9R-5K21-DY37-F4YG-00000-00,crime_query_results_1390.json
5SP0-JKK1-DY37-F0W1-00000-00,crime_query_results_1390.json
5XHG-1R71-JBM5-R0T7-00000-00,crime_query_results_1390.json
5Y67-YS91-JBM5-R1JR-00000-00,crime_query_results_1390.json
5XD9-M791-DY37-F23T-00000-00,crime_query_results_1390.json
5WR3-DSJ1-JBM5-R551-00000-00,crime_query_results_1390.json
6759-0121-DY37-F53V-00000-00,crime_query_results_1390.json
629X-MK41-DY37-F0NT-00000-00,crime_query_results_1390.json
64MR-4291-DY37-F1KW-00000-00,crime_query_results_660.json
61XS-B4T1-DY37-F25J-00000-00,crime_query_results_660.json
62XY-GF81-DY37-F2RC-00000-00,crime_query_results_660.json
630N-7RT1-DY37-F2WB-00000-00,crime_query_results_660.json
62RM-79K1-DY37-F35J-00000-00,crime_query_results_660.json
64JK-D6T1-JBM5-R3T0-00000-00,crime_query_results_660.json
62RM-79K1-DY37-F34R-00000-00,crime_query_results_660.json
5WVP-XV31-DY37-F0TD-00000-00,crime_query_results_660.json
6741-NMD1-JBM5-R0CT-00000-00,crime_query_results_660.json
62TY-WX31-JBM5-R4WN-00000-00,crime_query_results_660.json
5Y1M-32X1-JBM5-R2JV-00000-00,crime_query_results_660.json
64R2-T2V1-JBM5-R537-00000-00,crime_query_results_660.json
672Y-94G1-JBM5-R222-00000-00,crime_query_results_660.json
5YRV-GH51-JBM5-R17R-00000-00,crime_query_results_660.json
5RVT-1X01-JBKB-V51T-00000-00,crime_query_results_660.json
6071-VXH1-JBM5-R11H-00000-00,crime_query_results_660.json
65BS-7CN1-JBM5-R01C-00000-00,crime_query_results_660.json
63R4-FCF1-JBM5-R1YW-00000-00,crime_query_results_660.json
5T09-DV91-DY37-F341-00000-00,crime_query_results_660.json
646S-RS11-JBM5-R1CX-00000-00,crime_query_results_660.json
64R2-T2V1-JBM5-R53T-00000-00,crime_query_results_660.json
5SFM-M7P1-JBKB-V2X0-00000-00,crime_query_results_660.json
65C0-5YS1-DY37-F05M-00000-00,crime_query_results_660.json
628M-TGF1-JBM5-R1CY-00000-00,crime_query_results_660.json
6619-5XP1-JBM5-R0J9-00000-00,crime_query_results_230.json
62RD-7HS1-JBM5-R0MS-00000-00,crime_query_results_230.json
63VR-YJ61-DY37-F4MG-00000-00,crime_query_results_230.json
63H5-88R1-JBM5-R383-00000-00,crime_query_results_230.json
651K-FT51-DY37-F42X-00000-00,crime_query_results_230.json
651K-FT51-DY37-F439-00000-00,crime_query_results_230.json
6509-NG51-DY37-F0BR-00000-00,crime_query_results_230.json
65JR-DCT1-DY37-F3XT-00000-00,crime_query_results_230.json
669M-JV41-JBM5-R52W-00000-00,crime_query_results_230.json
6625-K9G1-DY37-F174-00000-00,crime_query_results_230.json
650Y-JB31-DY37-F124-00000-00,crime_query_results_230.json
63N0-SYT1-DY37-F418-00000-00,crime_query_results_230.json
65FR-TXV1-JBM5-R10G-00000-00,crime_query_results_230.json
677V-M821-DY37-F26G-00000-00,crime_query_results_230.json
66HC-8181-JBM5-R4F4-00000-00,crime_query_results_230.json
63SV-6Y31-DY37-F1DN-00000-00,crime_query_results_230.json
64X0-49S1-DY37-F238-00000-00,crime_query_results_230.json
66HC-8181-JBM5-R4F1-00000-00,crime_query_results_230.json
65KT-7WD1-JBM5-R18V-00000-00,crime_query_results_230.json
63SV-6Y31-DY37-F1D4-00000-00,crime_query_results_230.json
66HC-8181-JBM5-R4F6-00000-00,crime_query_results_230.json
64JC-FM41-DY37-F4GX-00000-00,crime_query_results_230.json
67CP-3J21-DY37-F0Y6-00000-00,crime_query_results_230.json
67FC-W2C1-JBM5-R0R3-00000-00,crime_query_results_230.json
65VT-T2X1-DY37-F4GB-00000-00,crime_query_results_230.json
64W4-7KG1-JBM5-R17G-00000-00,crime_query_results_230.json
621C-YXC1-JBM5-R29W-00000-00,crime_query_results_230.json
64RG-RH61-JBM5-R2M1-00000-00,crime_query_results_230.json
64YR-C1R1-DY37-F0KP-00000-00,crime_query_results_230.json
5RT3-6FV1-DY2D-J4G8-00000-00,crime_query_results_1410.json
5WGH-4Y41-DY37-F261-00000-00,crime_query_results_1410.json
60SD-K421-DY37-F05P-00000-00,crime_query_results_1410.json
5VTS-5V01-JBM5-R35R-00000-00,crime_query_results_1410.json
5XNS-S6T1-DY37-F4K1-00000-00,crime_query_results_1410.json
